SID,BASIN,SUBBASIN,NAME,NATURE,Year,Month,Day,USA_WIND,USA_PRES,Categoría,Zona afectada
1909257N18289,NA,CS,Unnamed,TS,1909,9,13,30,0,Depresión tropical,Zona económica exclusiva
1932240N21291,NA,NA,Unnamed,TS,1932,8,26,30,0,Depresión tropical,Zona económica exclusiva
1933274N20290,NA,NA,Unnamed,TS,1933,10,1,30,0,Depresión tropical,Zona económica exclusiva
1935135N17292,NA,CS,Unnamed,TS,1935,5,15,30,0,Depresión tropical,Zona económica exclusiva
1944195N20291,NA,NA,Unnamed,TS,1944,7,13,30,0,Depresión tropical,Zona económica exclusiva
1944195N20291,NA,NA,Unnamed,TS,1944,7,13,30,0,Depresión tropical,Zona económica exclusiva
1969281N20292,NA,NA,Kara,TS,1969,10,7,30,0,Depresión tropical,Zona económica exclusiva
1970247N17316,NA,NA,Unnamed,TS,1970,9,13,30,0,Depresión tropical,Zona económica exclusiva
1971233N12313,NA,NA,Doria,TS,1971,8,25,30,0,Depresión tropical,Zona económica exclusiva
1997288N20291,NA,NA,Grace,TS,1997,10,14,30,1002,Depresión tropical,Zona económica exclusiva
1985280N18291,NA,CS,Isabel,TS,1985,10,7,33,1006,Depresión tropical,Zona económica exclusiva
1886259N21295,NA,NA,Unnamed,TS,1886,9,16,35,0,Tormenta tropical,Zona económica exclusiva
1903202N20292,NA,NA,Unnamed,TS,1903,7,21,35,0,Tormenta tropical,Zona económica exclusiva
1910235N15298,NA,CS,Unnamed,TS,1910,8,24,35,0,Tormenta tropical,Zona económica exclusiva
1993227N14301,NA,CS,Cindy,TS,1993,8,16,35,1008,Tormenta tropical,Zona económica exclusiva
2004258N16300,NA,NA,Jeanne,TS,2004,9,17,35,1001,Tormenta tropical,Zona económica exclusiva
2021225N15313,NA,CS,Grace,TS,2021,8,16,35,1007,Tormenta tropical,Zona económica exclusiva
1886259N21295,NA,NA,Unnamed,TS,1886,9,16,38,0,Tormenta tropical,Zona económica exclusiva
1993227N14301,NA,CS,Cindy,TS,1993,8,16,38,1008,Tormenta tropical,Zona económica exclusiva
1900239N15318,NA,CS,Unnamed,TS,1900,9,1,40,0,Tormenta tropical,Zona económica exclusiva
1932127N15285,NA,CS,Unnamed,TS,1932,5,7,40,0,Tormenta tropical,Zona económica exclusiva
1945230N17307,NA,NA,Unnamed,TS,1945,8,20,40,0,Tormenta tropical,Zona económica exclusiva
1960261N21296,NA,NA,Florence,TS,1960,9,19,40,1004,Tormenta tropical,Zona económica exclusiva
1979241N11335,NA,CS,Frederic,TS,1979,9,5,40,1008,Tormenta tropical,Zona económica exclusiva
1979241N11335,NA,CS,Frederic,TS,1979,9,5,40,1006,Tormenta tropical,Zona económica exclusiva
2001235N18296,NA,NA,Dean,TS,2001,8,23,40,1011,Tormenta tropical,Zona económica exclusiva
1889231N17291,NA,NA,Unnamed,TS,1889,8,21,43,0,Tormenta tropical,Zona económica exclusiva
1945230N17307,NA,NA,Unnamed,TS,1945,8,20,43,0,Tormenta tropical,Zona económica exclusiva
1889231N17291,NA,CS,Unnamed,TS,1889,8,19,45,0,Tormenta tropical,Zona económica exclusiva
1932127N15285,NA,NA,Unnamed,TS,1932,5,7,45,0,Tormenta tropical,Zona económica exclusiva
1958257N17293,NA,CS,Gerda,TS,1958,9,14,45,0,Tormenta tropical,Zona económica exclusiva
1979241N11335,NA,CS,Frederic,TS,1979,9,5,45,1007,Tormenta tropical,Zona económica exclusiva
2005296N16293,NA,CS,Alpha,TS,2005,10,23,45,998,Tormenta tropical,Zona económica exclusiva
1958257N17293,NA,CS,Gerda,TS,1958,9,14,48,0,Tormenta tropical,Zona económica exclusiva
1882244N19296,NA,NA,Unnamed,TS,1882,9,2,50,0,Tormenta tropical,Zona económica exclusiva
1882244N19296,NA,NA,Unnamed,TS,1882,9,2,50,0,Tormenta tropical,Zona económica exclusiva
1889231N17291,NA,CS,Unnamed,TS,1889,8,19,50,0,Tormenta tropical,Zona económica exclusiva
1889231N17291,NA,NA,Unnamed,TS,1889,8,21,50,0,Tormenta tropical,Zona económica exclusiva
1945214N14302,NA,CS,Unnamed,TS,1945,8,4,50,0,Tormenta tropical,Zona económica exclusiva
1953251N18295,NA,NA,Dolly,TS,1953,9,9,50,1005,Tormenta tropical,Zona económica exclusiva
2001235N18296,NA,NA,Dean,TS,2001,8,23,50,1010,Tormenta tropical,Zona económica exclusiva
1899241N17303,NA,NA,Unnamed,TS,1899,9,2,53,0,Tormenta tropical,Zona económica exclusiva
1961273N16302,NA,NA,Frances,TS,1961,10,3,53,0,Tormenta tropical,Zona económica exclusiva
1899241N17303,NA,NA,Unnamed,TS,1899,9,2,55,0,Tormenta tropical,Zona económica exclusiva
1852232N21293,NA,NA,Unnamed,TS,1852,8,19,60,0,Tormenta tropical,Zona económica exclusiva
1878329N15310,NA,CS,Unnamed,TS,1878,11,29,60,0,Tormenta tropical,Zona económica exclusiva
1908252N15308,NA,NA,Unnamed,TS,1908,9,10,60,0,Tormenta tropical,Zona económica exclusiva
1963267N11309,NA,CS,Edith,TS,1963,9,27,60,996,Tormenta tropical,Zona económica exclusiva
1963267N11309,NA,CS,Edith,TS,1963,9,27,60,996,Tormenta tropical,Zona económica exclusiva
1856235N13302,NA,NA,Unnamed,TS,1856,8,25,70,0,Huracan Categoria 1,Zona económica exclusiva
1910248N17302,NA,CS,Unnamed,TS,1910,9,7,73,0,Huracan Categoria 1,Zona económica exclusiva
1910248N17302,NA,CS,Unnamed,TS,1910,9,7,75,0,Huracan Categoria 1,Zona económica exclusiva
1933206N14306,NA,NA,Unnamed,TS,1933,7,27,75,0,Huracan Categoria 1,Zona económica exclusiva
1933206N14306,NA,NA,Unnamed,TS,1933,7,27,75,0,Huracan Categoria 1,Zona económica exclusiva
1852264N13309,NA,NA,Unnamed,TS,1852,9,26,80,0,Huracan Categoria 1,Zona económica exclusiva
1852264N13309,NA,NA,Unnamed,TS,1852,9,26,80,0,Huracan Categoria 1,Zona económica exclusiva
1985320N21296,NA,NA,Kate,TS,1985,11,17,80,977,Huracan Categoria 1,Zona económica exclusiva
2011233N15301,NA,NA,Irene,TS,2011,8,23,80,973,Huracan Categoria 1,Zona económica exclusiva
1886224N11303,NA,CS,Unnamed,TS,1886,8,15,85,0,Huracan Categoria 2,Zona económica exclusiva
1888239N13328,NA,NA,Unnamed,TS,1888,9,2,85,0,Huracan Categoria 2,Zona económica exclusiva
1891229N11313,NA,NA,Unnamed,TS,1891,8,21,85,0,Huracan Categoria 2,Zona económica exclusiva
1891229N11313,NA,NA,Unnamed,TS,1891,8,21,85,0,Huracan Categoria 2,Zona económica exclusiva
1891229N11313,NA,NA,Unnamed,TS,1891,8,21,85,0,Huracan Categoria 2,Zona económica exclusiva
1956222N13313,NA,NA,Betsy,TS,1956,8,13,85,0,Huracan Categoria 2,Zona económica exclusiva
1909313N11279,NA,NA,Unnamed,TS,1909,11,13,88,0,Huracan Categoria 2,Zona económica exclusiva
1871229N11329,NA,NA,Unnamed,TS,1871,8,22,90,0,Huracan Categoria 2,Zona económica exclusiva
1932269N17303,NA,CS,Unnamed,TS,1932,9,27,90,0,Huracan Categoria 2,Zona económica exclusiva
1932269N17303,NA,CS,Unnamed,TS,1932,9,28,90,0,Huracan Categoria 2,Zona económica exclusiva
1894261N13311,NA,CS,Unnamed,TS,1894,9,22,93,0,Huracan Categoria 2,Zona económica exclusiva
1894261N13311,NA,CS,Unnamed,TS,1894,9,22,95,0,Huracan Categoria 2,Zona económica exclusiva
1967249N13303,NA,CS,Beulah,TS,1967,9,11,95,967,Huracan Categoria 2,Zona económica exclusiva
1866264N11342,NA,NA,Unnamed,TS,1866,9,30,100,0,Huracan Categoria 3,Zona económica exclusiva
1866264N11342,NA,NA,Unnamed,TS,1866,9,30,100,0,Huracan Categoria 3,Zona económica exclusiva
1945255N19302,NA,NA,Unnamed,TS,1945,9,13,100,0,Huracan Categoria 3,Zona económica exclusiva
1967249N13303,NA,CS,Beulah,TS,1967,9,10,100,959,Huracan Categoria 3,Zona económica exclusiva
1967249N13303,NA,CS,Beulah,TS,1967,9,10,105,951,Huracan Categoria 3,Zona económica exclusiva
1906238N14339,NA,NA,Unnamed,TS,1906,9,4,108,0,Huracan Categoria 3,Zona económica exclusiva
1883247N14302,NA,CS,Unnamed,TS,1883,9,6,110,0,Huracan Categoria 3,Zona económica exclusiva
1906238N14339,NA,NA,Unnamed,TS,1906,9,4,110,0,Huracan Categoria 3,Zona económica exclusiva
1930241N13317,NA,CS,Unnamed,TS,1930,9,3,115,0,Huracan Categoria 4,Zona económica exclusiva
1926255N15314,NA,NA,Unnamed,TS,1926,9,16,128,0,Huracan Categoria 4,Zona económica exclusiva
2017242N16333,NA,NA,Irma,TS,2017,9,7,143,921,Huracan Categoria 5,Zona económica exclusiva
1979238N12324,NA,CS,David,TS,1979,8,31,148,927,Huracan Categoria 5,Zona económica exclusiva
1852247N14309,NA,NA,Unnamed,TS,1852,9,6,0,0,Depresión tropical,Zona económica exclusiva
1852278N14293,NA,CS,Unnamed,TS,1852,10,4,0,0,Depresión tropical,Zona económica exclusiva
1852278N14293,NA,CS,Unnamed,TS,1852,10,4,0,0,Depresión tropical,Zona económica exclusiva
1853239N11302,NA,CS,Unnamed,TS,1853,8,28,0,0,Depresión tropical,Zona económica exclusiva
1853239N11302,NA,CS,Unnamed,TS,1853,8,29,0,0,Depresión tropical,Zona económica exclusiva
1853239N11302,NA,CS,Unnamed,TS,1853,8,29,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,13,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,13,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,14,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,14,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,16,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,16,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,16,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,17,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,17,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,17,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,17,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,18,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,18,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,18,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,18,0,0,Depresión tropical,Zona económica exclusiva
1853318N20288,NA,NA,Unnamed,TS,1853,11,19,0,0,Depresión tropical,Zona económica exclusiva
1854253N14303,NA,CS,Unnamed,TS,1854,9,12,0,0,Depresión tropical,Zona económica exclusiva
1854253N14303,NA,CS,Unnamed,TS,1854,9,12,0,0,Depresión tropical,Zona económica exclusiva
1854253N14303,NA,CS,Unnamed,TS,1854,9,12,0,0,Depresión tropical,Zona económica exclusiva
1854253N14303,NA,CS,Unnamed,TS,1854,9,13,0,0,Depresión tropical,Zona económica exclusiva
1854253N14303,NA,CS,Unnamed,TS,1854,9,13,0,0,Depresión tropical,Zona económica exclusiva
1856226N11308,NA,CS,Unnamed,TS,1856,8,15,0,0,Depresión tropical,Zona económica exclusiva
1856235N13302,NA,CS,Unnamed,TS,1856,8,24,0,0,Depresión tropical,Zona económica exclusiva
1857261N16301,NA,CS,Unnamed,TS,1857,9,21,0,0,Depresión tropical,Zona económica exclusiva
1857261N16301,NA,CS,Unnamed,TS,1857,9,21,0,0,Depresión tropical,Zona económica exclusiva
1857261N16301,NA,CS,Unnamed,TS,1857,9,21,0,0,Depresión tropical,Zona económica exclusiva
1857261N16301,NA,CS,Unnamed,TS,1857,9,21,0,0,Depresión tropical,Zona económica exclusiva
1857261N16301,NA,CS,Unnamed,TS,1857,9,22,0,0,Depresión tropical,Zona económica exclusiva
1859273N17289,NA,CS,Unnamed,TS,1859,9,29,0,0,Depresión tropical,Zona económica exclusiva
1859273N17289,NA,CS,Unnamed,TS,1859,9,29,0,0,Depresión tropical,Zona económica exclusiva
1859273N17289,NA,CS,Unnamed,TS,1859,9,30,0,0,Depresión tropical,Zona económica exclusiva
1859273N17289,NA,CS,Unnamed,TS,1859,9,30,0,0,Depresión tropical,Zona económica exclusiva
1859284N19293,NA,NA,Unnamed,TS,1859,10,10,0,0,Depresión tropical,Zona económica exclusiva
1859284N19293,NA,NA,Unnamed,TS,1859,10,11,0,0,Depresión tropical,Zona económica exclusiva
1859284N19293,NA,NA,Unnamed,TS,1859,10,11,0,0,Depresión tropical,Zona económica exclusiva
1859284N19293,NA,NA,Unnamed,TS,1859,10,12,0,0,Depresión tropical,Zona económica exclusiva
1859284N19293,NA,NA,Unnamed,TS,1859,10,12,0,0,Depresión tropical,Zona económica exclusiva
1859284N19293,NA,NA,Unnamed,TS,1859,10,12,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,5,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,5,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,5,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,5,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,6,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,6,0,0,Depresión tropical,Zona económica exclusiva
1860247N13298,NA,NA,Unnamed,TS,1860,9,6,0,0,Depresión tropical,Zona económica exclusiva
1860289N14290,NA,CS,Unnamed,TS,1860,10,17,0,0,Depresión tropical,Zona económica exclusiva
1860289N14290,NA,CS,Unnamed,TS,1860,10,17,0,0,Depresión tropical,Zona económica exclusiva
1860289N14290,NA,CS,Unnamed,TS,1860,10,17,0,0,Depresión tropical,Zona económica exclusiva
1861221N13316,NA,NA,Unnamed,TS,1861,8,14,0,0,Depresión tropical,Zona económica exclusiva
1861275N19299,NA,NA,Unnamed,TS,1861,10,3,0,0,Depresión tropical,Zona económica exclusiva
1861275N19299,NA,NA,Unnamed,TS,1861,10,3,0,0,Depresión tropical,Zona económica exclusiva
1861275N19299,NA,NA,Unnamed,TS,1861,10,3,0,0,Depresión tropical,Zona económica exclusiva
1861275N19299,NA,NA,Unnamed,TS,1861,10,3,0,0,Depresión tropical,Zona económica exclusiva
1861275N19299,NA,NA,Unnamed,TS,1861,10,4,0,0,Depresión tropical,Zona económica exclusiva
1861275N19299,NA,NA,Unnamed,TS,1861,10,4,0,0,Depresión tropical,Zona económica exclusiva
1863255N15300,NA,NA,Unnamed,TS,1863,9,13,0,0,Depresión tropical,Zona económica exclusiva
1864246N17315,NA,NA,Unnamed,TS,1864,9,7,0,0,Depresión tropical,Zona económica exclusiva
1864283N18290,NA,NA,Unnamed,TS,1864,10,9,0,0,Depresión tropical,Zona económica exclusiva
1864283N18290,NA,NA,Unnamed,TS,1864,10,10,0,0,Depresión tropical,Zona económica exclusiva
1864283N18290,NA,NA,Unnamed,TS,1864,10,10,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,25,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,26,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,26,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,26,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,26,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,27,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,27,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,27,0,0,Depresión tropical,Zona económica exclusiva
1865267N20287,NA,NA,Unnamed,TS,1865,9,27,0,0,Depresión tropical,Zona económica exclusiva
1865282N19289,NA,NA,Unnamed,TS,1865,10,10,0,0,Depresión tropical,Zona económica exclusiva
1865282N19289,NA,NA,Unnamed,TS,1865,10,10,0,0,Depresión tropical,Zona económica exclusiva
1865282N19289,NA,NA,Unnamed,TS,1865,10,10,0,0,Depresión tropical,Zona económica exclusiva
1867247N12340,NA,NA,Unnamed,NR,1867,9,9,0,0,Depresión tropical,Zona económica exclusiva
1867247N12340,NA,NA,Unnamed,NR,1867,9,10,0,0,Depresión tropical,Zona económica exclusiva
1867281N14301,NA,CS,Unnamed,TS,1867,10,10,0,0,Depresión tropical,Zona económica exclusiva
1868193N13303,NA,CS,Unnamed,TS,1868,7,12,0,0,Depresión tropical,Zona económica exclusiva
1868288N16291,NA,CS,Unnamed,TS,1868,10,14,0,0,Depresión tropical,Zona económica exclusiva
1868288N16291,NA,CS,Unnamed,TS,1868,10,14,0,0,Depresión tropical,Zona económica exclusiva
1869245N20288,NA,NA,Unnamed,TS,1869,9,2,0,0,Depresión tropical,Zona económica exclusiva
1869270N18308,NA,NA,Unnamed,TS,1869,9,29,0,0,Depresión tropical,Zona económica exclusiva
1869270N18308,NA,NA,Unnamed,TS,1869,9,30,0,0,Depresión tropical,Zona económica exclusiva
1869270N18308,NA,NA,Unnamed,TS,1869,9,30,0,0,Depresión tropical,Zona económica exclusiva
1869270N18308,NA,NA,Unnamed,TS,1869,9,30,0,0,Depresión tropical,Zona económica exclusiva
1870296N20288,NA,NA,Unnamed,TS,1870,10,23,0,0,Depresión tropical,Zona económica exclusiva
1870296N20288,NA,NA,Unnamed,TS,1870,10,23,0,0,Depresión tropical,Zona económica exclusiva
1870296N20288,NA,NA,Unnamed,TS,1870,10,24,0,0,Depresión tropical,Zona económica exclusiva
1870296N20288,NA,NA,Unnamed,TS,1870,10,24,0,0,Depresión tropical,Zona económica exclusiva
1871266N11315,NA,NA,Unnamed,TS,1871,9,27,0,0,Depresión tropical,Zona económica exclusiva
1871289N15294,NA,NA,Unnamed,TS,1871,10,17,0,0,Depresión tropical,Zona económica exclusiva
1871289N15294,NA,NA,Unnamed,TS,1871,10,17,0,0,Depresión tropical,Zona económica exclusiva
1871289N15294,NA,NA,Unnamed,TS,1871,10,17,0,0,Depresión tropical,Zona económica exclusiva
1871289N15294,NA,NA,Unnamed,TS,1871,10,17,0,0,Depresión tropical,Zona económica exclusiva
1872280N18291,NA,NA,Unnamed,TS,1872,10,6,0,0,Depresión tropical,Zona económica exclusiva
1873256N13296,NA,CS,Unnamed,TS,1873,9,14,0,0,Depresión tropical,Zona económica exclusiva
1873256N13296,NA,CS,Unnamed,TS,1873,9,14,0,0,Depresión tropical,Zona económica exclusiva
1875277N19297,NA,NA,Unnamed,TS,1875,10,5,0,0,Depresión tropical,Zona económica exclusiva
1875277N19297,NA,NA,Unnamed,TS,1875,10,5,0,0,Depresión tropical,Zona económica exclusiva
1875277N19297,NA,NA,Unnamed,TS,1875,10,6,0,0,Depresión tropical,Zona económica exclusiva
1875277N19297,NA,NA,Unnamed,TS,1875,10,6,0,0,Depresión tropical,Zona económica exclusiva
1875277N19297,NA,NA,Unnamed,TS,1875,10,6,0,0,Depresión tropical,Zona económica exclusiva
1876200N16293,NA,CS,Unnamed,TS,1876,7,17,0,0,Depresión tropical,Zona económica exclusiva
1876200N16293,NA,CS,Unnamed,TS,1876,7,18,0,0,Depresión tropical,Zona económica exclusiva
1876200N16293,NA,CS,Unnamed,TS,1876,7,18,0,0,Depresión tropical,Zona económica exclusiva
1876200N16293,NA,CS,Unnamed,TS,1876,7,18,0,0,Depresión tropical,Zona económica exclusiva
1876231N14303,NA,CS,Unnamed,TS,1876,8,20,0,0,Depresión tropical,Zona económica exclusiva
1876268N12300,NA,CS,Unnamed,TS,1876,9,28,0,0,Depresión tropical,Zona económica exclusiva
1876268N12300,NA,CS,Unnamed,TS,1876,9,28,0,0,Depresión tropical,Zona económica exclusiva
1876268N12300,NA,CS,Unnamed,TS,1876,9,28,0,0,Depresión tropical,Zona económica exclusiva
1876268N12300,NA,CS,Unnamed,TS,1876,9,28,0,0,Depresión tropical,Zona económica exclusiva
1876268N12300,NA,CS,Unnamed,TS,1876,9,29,0,0,Depresión tropical,Zona económica exclusiva
1876268N12300,NA,CS,Unnamed,TS,1876,9,29,0,0,Depresión tropical,Zona económica exclusiva
1878188N18299,NA,NA,Unnamed,TS,1878,7,9,0,0,Depresión tropical,Zona económica exclusiva
1878188N18299,NA,NA,Unnamed,TS,1878,7,9,0,0,Depresión tropical,Zona económica exclusiva
1878188N18299,NA,NA,Unnamed,TS,1878,7,10,0,0,Depresión tropical,Zona económica exclusiva
1878188N18299,NA,NA,Unnamed,TS,1878,7,10,0,0,Depresión tropical,Zona económica exclusiva
1878266N14299,NA,CS,Unnamed,TS,1878,9,25,0,0,Depresión tropical,Zona económica exclusiva
1878266N14299,NA,CS,Unnamed,TS,1878,9,25,0,0,Depresión tropical,Zona económica exclusiva
1878329N17310,NA,CS,Unnamed,TS,1878,12,1,0,0,Depresión tropical,Zona económica exclusiva
1879254N14300,NA,CS,Unnamed,TS,1879,9,13,0,0,Depresión tropical,Zona económica exclusiva
1885281N15297,NA,NA,Unnamed,TS,1885,10,10,0,0,Depresión tropical,Zona económica exclusiva
1885281N15297,NA,NA,Unnamed,TS,1885,10,10,0,0,Depresión tropical,Zona económica exclusiva
1885281N15297,NA,NA,Unnamed,TS,1885,10,10,0,0,Depresión tropical,Zona económica exclusiva
1885281N15297,NA,NA,Unnamed,TS,1885,10,11,0,0,Depresión tropical,Zona económica exclusiva
1885281N15297,NA,NA,Unnamed,TS,1885,10,11,0,0,Depresión tropical,Zona económica exclusiva
1887216N18300,NA,NA,Unnamed,TS,1887,8,4,0,0,Depresión tropical,Zona económica exclusiva
1887326N12284,NA,NA,Unnamed,TS,1887,11,29,0,0,Depresión tropical,Zona económica exclusiva
1887326N12284,NA,NA,Unnamed,TS,1887,11,30,0,0,Depresión tropical,Zona económica exclusiva
1887326N12284,NA,NA,Unnamed,TS,1887,11,30,0,0,Depresión tropical,Zona económica exclusiva
1887326N12284,NA,NA,Unnamed,TS,1887,11,30,0,0,Depresión tropical,Zona económica exclusiva
1887326N12284,NA,NA,Unnamed,TS,1887,11,30,0,0,Depresión tropical,Zona económica exclusiva
1887326N12284,NA,NA,Unnamed,TS,1887,12,1,0,0,Depresión tropical,Zona económica exclusiva
1888276N14297,NA,NA,Unnamed,TS,1888,10,3,0,0,Depresión tropical,Zona económica exclusiva
1888276N14297,NA,NA,Unnamed,TS,1888,10,3,0,0,Depresión tropical,Zona económica exclusiva
1888276N14297,NA,NA,Unnamed,TS,1888,10,4,0,0,Depresión tropical,Zona económica exclusiva
1888276N14297,NA,NA,Unnamed,TS,1888,10,4,0,0,Depresión tropical,Zona económica exclusiva
1888276N14297,NA,NA,Unnamed,TS,1888,10,4,0,0,Depresión tropical,Zona económica exclusiva
1889136N19292,NA,NA,Unnamed,TS,1889,5,15,0,0,Depresión tropical,Zona económica exclusiva
1889136N19292,NA,NA,Unnamed,TS,1889,5,15,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,29,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,29,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,29,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,30,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,30,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,30,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,9,30,0,0,Depresión tropical,Zona económica exclusiva
1897269N12307,NA,NA,Unnamed,TS,1897,10,1,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,22,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,22,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,23,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,23,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,23,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,24,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,24,0,0,Depresión tropical,Zona económica exclusiva
1898265N20294,NA,NA,Unnamed,TS,1898,9,24,0,0,Depresión tropical,Zona económica exclusiva
1981219N11334,NA,CS,Dennis,DS,1981,8,13,15,0,Depresión tropical,Zona económica exclusiva
1981219N11334,NA,CS,Dennis,DS,1981,8,13,15,0,Depresión tropical,Zona económica exclusiva
1972214N29303,NA,NA,Unnamed,TS,1972,8,3,20,0,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,12,20,0,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,12,20,0,Depresión tropical,Zona económica exclusiva
2002258N10300,NA,CS,Isidore,DS,2002,9,16,20,1008,Depresión tropical,Zona económica exclusiva
2009279N15311,NA,NA,Henri,DS,2009,10,10,20,1012,Depresión tropical,Zona económica exclusiva
2009279N15311,NA,NA,Henri,DS,2009,10,10,20,1012,Depresión tropical,Zona económica exclusiva
2009279N15311,NA,NA,Henri,DS,2009,10,10,20,1012,Depresión tropical,Zona económica exclusiva
2013248N16294,NA,NA,Gabrielle,DS,2013,9,7,20,1010,Depresión tropical,Zona económica exclusiva
2013248N16294,NA,NA,Gabrielle,DS,2013,9,7,20,1010,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,11,23,0,Depresión tropical,Zona económica exclusiva
2013248N16294,NA,NA,Gabrielle,DS,2013,9,7,23,1010,Depresión tropical,Zona económica exclusiva
1935241N23291,NA,NA,Unnamed,TS,1935,8,29,25,0,Depresión tropical,Zona económica exclusiva
1935241N23291,NA,NA,Unnamed,TS,1935,8,29,25,0,Depresión tropical,Zona económica exclusiva
1959264N20292,NA,NA,Gracie,TS,1959,9,20,25,1009,Depresión tropical,Zona económica exclusiva
1970274N15306,NA,NA,Unnamed,TS,1970,10,9,25,0,Depresión tropical,Zona económica exclusiva
1974246N10341,NA,NA,Unnamed,TS,1974,9,10,25,0,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,10,25,0,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,11,25,0,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,11,25,0,Depresión tropical,Zona económica exclusiva
1974315N21291,NA,NA,Unnamed,TS,1974,11,11,25,0,Depresión tropical,Zona económica exclusiva
